Year,Race_Num,RaceName,Circuit,Driver,Team,Grid_Pos,Finish_Pos,Status,Points,Laps
2023,17,Qatar Grand Prix,Lusail,tsunoda,alphatauri,11,15,Lapped,0.0,56
2023,17,Qatar Grand Prix,Lusail,hulkenberg,haas,14,16,Lapped,0.0,56
2023,17,Qatar Grand Prix,Lusail,lawson,alphatauri,17,17,Lapped,0.0,56
2023,17,Qatar Grand Prix,Lusail,sargeant,williams,15,18,Retired,0.0,40
2023,17,Qatar Grand Prix,Lusail,hamilton,mercedes,3,19,Retired,0.0,0
2023,17,Qatar Grand Prix,Lusail,sainz,ferrari,12,20,Did not start,0.0,0
2023,18,United States Grand Prix,Austin,max_verstappen,red_bull,6,1,Finished,25.0,56
2023,18,United States Grand Prix,Austin,norris,mclaren,2,2,Finished,18.0,56
2023,18,United States Grand Prix,Austin,sainz,ferrari,4,3,Finished,15.0,56
2023,18,United States Grand Prix,Austin,perez,red_bull,9,4,Finished,12.0,56
2023,18,United States Grand Prix,Austin,russell,mercedes,5,5,Finished,10.0,56
2023,18,United States Grand Prix,Austin,gasly,alpine,7,6,Finished,8.0,56
2023,18,United States Grand Prix,Austin,stroll,aston_martin,20,7,Finished,6.0,56
2023,18,United States Grand Prix,Austin,tsunoda,alphatauri,11,8,Finished,5.0,56
2023,18,United States Grand Prix,Austin,albon,williams,15,9,Finished,2.0,56
2023,18,United States Grand Prix,Austin,sargeant,williams,16,10,Finished,1.0,56
2023,18,United States Grand Prix,Austin,hulkenberg,haas,18,11,Finished,0.0,56
2023,18,United States Grand Prix,Austin,bottas,alfa,13,12,Finished,0.0,56
2023,18,United States Grand Prix,Austin,zhou,alfa,12,13,Lapped,0.0,55
2023,18,United States Grand Prix,Austin,kevin_magnussen,haas,17,14,Lapped,0.0,55
2023,18,United States Grand Prix,Austin,ricciardo,alphatauri,14,15,Lapped,0.0,55
2023,18,United States Grand Prix,Austin,alonso,aston_martin,19,16,Retired,0.0,49
2023,18,United States Grand Prix,Austin,piastri,mclaren,10,17,Retired,0.0,10
2023,18,United States Grand Prix,Austin,ocon,alpine,8,18,Retired,0.0,6
2023,18,United States Grand Prix,Austin,hamilton,mercedes,3,19,Disqualified,0.0,56
2023,18,United States Grand Prix,Austin,leclerc,ferrari,1,20,Disqualified,0.0,56
2023,19,Mexico City Grand Prix,Mexico City,max_verstappen,red_bull,3,1,Finished,25.0,71
2023,19,Mexico City Grand Prix,Mexico City,hamilton,mercedes,6,2,Finished,19.0,71
2023,19,Mexico City Grand Prix,Mexico City,leclerc,ferrari,1,3,Finished,15.0,71
2023,19,Mexico City Grand Prix,Mexico City,sainz,ferrari,2,4,Finished,12.0,71
2023,19,Mexico City Grand Prix,Mexico City,norris,mclaren,17,5,Finished,10.0,71
2023,19,Mexico City Grand Prix,Mexico City,russell,mercedes,8,6,Finished,8.0,71
2023,19,Mexico City Grand Prix,Mexico City,ricciardo,alphatauri,4,7,Finished,6.0,71
2023,19,Mexico City Grand Prix,Mexico City,piastri,mclaren,7,8,Finished,4.0,71
2023,19,Mexico City Grand Prix,Mexico City,albon,williams,14,9,Finished,2.0,71
2023,19,Mexico City Grand Prix,Mexico City,ocon,alpine,15,10,Finished,1.0,71
2023,19,Mexico City Grand Prix,Mexico City,gasly,alpine,11,11,Finished,0.0,71
2023,19,Mexico City Grand Prix,Mexico City,tsunoda,alphatauri,18,12,Finished,0.0,71
2023,19,Mexico City Grand Prix,Mexico City,hulkenberg,haas,12,13,Finished,0.0,71
2023,19,Mexico City Grand Prix,Mexico City,zhou,alfa,10,14,Finished,0.0,71
2023,19,Mexico City Grand Prix,Mexico City,bottas,alfa,9,15,Finished,0.0,71
2023,19,Mexico City Grand Prix,Mexico City,sargeant,williams,19,16,Retired,0.0,70
2023,19,Mexico City Grand Prix,Mexico City,stroll,aston_martin,0,17,Collision damage,0.0,66
2023,19,Mexico City Grand Prix,Mexico City,alonso,aston_martin,13,18,Withdrew,0.0,47
2023,19,Mexico City Grand Prix,Mexico City,kevin_magnussen,haas,16,19,Accident,0.0,31
2023,19,Mexico City Grand Prix,Mexico City,perez,red_bull,5,20,Collision damage,0.0,1
2023,20,São Paulo Grand Prix,São Paulo,max_verstappen,red_bull,1,1,Finished,25.0,71
2023,20,São Paulo Grand Prix,São Paulo,norris,mclaren,6,2,Finished,19.0,71
2023,20,São Paulo Grand Prix,São Paulo,alonso,aston_martin,4,3,Finished,15.0,71
2023,20,São Paulo Grand Prix,São Paulo,perez,red_bull,9,4,Finished,12.0,71
2023,20,São Paulo Grand Prix,São Paulo,stroll,aston_martin,3,5,Finished,10.0,71
2023,20,São Paulo Grand Prix,São Paulo,sainz,ferrari,7,6,Finished,8.0,71
2023,20,São Paulo Grand Prix,São Paulo,gasly,alpine,15,7,Finished,6.0,71
2023,20,São Paulo Grand Prix,São Paulo,hamilton,mercedes,5,8,Finished,4.0,71
2023,20,São Paulo Grand Prix,São Paulo,tsunoda,alphatauri,16,9,Finished,2.0,71
2023,20,São Paulo Grand Prix,São Paulo,ocon,alpine,14,10,Lapped,1.0,70
2023,20,São Paulo Grand Prix,São Paulo,sargeant,williams,19,11,Lapped,0.0,70
2023,20,São Paulo Grand Prix,São Paulo,hulkenberg,haas,11,12,Lapped,0.0,70
2023,20,São Paulo Grand Prix,São Paulo,ricciardo,alphatauri,17,13,Lapped,0.0,70
2023,20,São Paulo Grand Prix,São Paulo,piastri,mclaren,10,14,Lapped,0.0,69
2023,20,São Paulo Grand Prix,São Paulo,russell,mercedes,8,15,Retired,0.0,57
2023,20,São Paulo Grand Prix,São Paulo,bottas,alfa,18,16,Retired,0.0,39
2023,20,São Paulo Grand Prix,São Paulo,zhou,alfa,20,17,Retired,0.0,22
2023,20,São Paulo Grand Prix,São Paulo,kevin_magnussen,haas,12,18,Retired,0.0,0
2023,20,São Paulo Grand Prix,São Paulo,albon,williams,13,19,Retired,0.0,0
2023,20,São Paulo Grand Prix,São Paulo,leclerc,ferrari,2,20,Did not start,0.0,0
2023,21,Las Vegas Grand Prix,Las Vegas,max_verstappen,red_bull,2,1,Finished,25.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,leclerc,ferrari,1,2,Finished,18.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,perez,red_bull,11,3,Finished,15.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,ocon,alpine,16,4,Finished,12.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,stroll,aston_martin,19,5,Finished,10.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,sainz,ferrari,12,6,Finished,8.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,hamilton,mercedes,10,7,Finished,6.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,russell,mercedes,3,8,Finished,4.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,alonso,aston_martin,9,9,Finished,2.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,piastri,mclaren,18,10,Finished,2.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,gasly,alpine,4,11,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,albon,williams,5,12,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,kevin_magnussen,haas,8,13,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,ricciardo,alphatauri,14,14,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,zhou,alfa,17,15,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,sargeant,williams,6,16,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,bottas,alfa,7,17,Finished,0.0,50
2023,21,Las Vegas Grand Prix,Las Vegas,tsunoda,alphatauri,20,18,Finished,0.0,46
2023,21,Las Vegas Grand Prix,Las Vegas,hulkenberg,haas,13,19,Finished,0.0,45
2023,21,Las Vegas Grand Prix,Las Vegas,norris,mclaren,15,20,Retired,0.0,2
2023,22,Abu Dhabi Grand Prix,Yas Island,max_verstappen,red_bull,1,1,Finished,26.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,leclerc,ferrari,2,2,Finished,18.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,russell,mercedes,4,3,Finished,15.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,perez,red_bull,9,4,Finished,12.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,norris,mclaren,5,5,Finished,10.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,piastri,mclaren,3,6,Finished,8.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,alonso,aston_martin,7,7,Finished,6.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,tsunoda,alphatauri,6,8,Finished,4.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,hamilton,mercedes,11,9,Finished,2.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,stroll,aston_martin,13,10,Finished,1.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,ricciardo,alphatauri,15,11,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,ocon,alpine,12,12,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,gasly,alpine,10,13,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,albon,williams,14,14,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,hulkenberg,haas,8,15,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,sargeant,williams,20,16,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,zhou,alfa,19,17,Finished,0.0,58
2023,22,Abu Dhabi Grand Prix,Yas Island,sainz,ferrari,16,18,Finished,0.0,57
2023,22,Abu Dhabi Grand Prix,Yas Island,bottas,alfa,18,19,Lapped,0.0,57
2023,22,Abu Dhabi Grand Prix,Yas Island,kevin_magnussen,haas,17,20,Lapped,0.0,57
2024,1,Bahrain Grand Prix,Sakhir,max_verstappen,red_bull,1,1,Finished,26.0,57
2024,1,Bahrain Grand Prix,Sakhir,perez,red_bull,5,2,Finished,18.0,57
2024,1,Bahrain Grand Prix,Sakhir,sainz,ferrari,4,3,Finished,15.0,57
2024,1,Bahrain Grand Prix,Sakhir,leclerc,ferrari,2,4,Finished,12.0,57
2024,1,Bahrain Grand Prix,Sakhir,russell,mercedes,3,5,Finished,10.0,57
2024,1,Bahrain Grand Prix,Sakhir,norris,mclaren,7,6,Finished,8.0,57
2024,1,Bahrain Grand Prix,Sakhir,hamilton,mercedes,9,7,Finished,6.0,57
2024,1,Bahrain Grand Prix,Sakhir,piastri,mclaren,8,8,Finished,4.0,57
2024,1,Bahrain Grand Prix,Sakhir,alonso,aston_martin,6,9,Finished,2.0,57
2024,1,Bahrain Grand Prix,Sakhir,stroll,aston_martin,12,10,Finished,1.0,57
2024,1,Bahrain Grand Prix,Sakhir,zhou,sauber,17,11,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,kevin_magnussen,haas,15,12,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,ricciardo,rb,14,13,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,tsunoda,rb,11,14,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,albon,williams,13,15,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,hulkenberg,haas,10,16,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,ocon,alpine,19,17,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,gasly,alpine,20,18,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,bottas,sauber,16,19,Lapped,0.0,56
2024,1,Bahrain Grand Prix,Sakhir,sargeant,williams,18,20,Lapped,0.0,55
2024,2,Saudi Arabian Grand Prix,Jeddah,max_verstappen,red_bull,1,1,Finished,25.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,perez,red_bull,3,2,Finished,18.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,leclerc,ferrari,2,3,Finished,16.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,piastri,mclaren,5,4,Finished,12.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,alonso,aston_martin,4,5,Finished,10.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,russell,mercedes,7,6,Finished,8.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,bearman,ferrari,11,7,Finished,6.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,norris,mclaren,6,8,Finished,4.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,hamilton,mercedes,8,9,Finished,2.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,hulkenberg,haas,15,10,Finished,1.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,albon,williams,12,11,Finished,0.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,kevin_magnussen,haas,13,12,Finished,0.0,50
2024,2,Saudi Arabian Grand Prix,Jeddah,ocon,alpine,17,13,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,sargeant,williams,19,14,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,tsunoda,rb,9,15,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,ricciardo,rb,14,16,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,bottas,sauber,16,17,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,zhou,sauber,20,18,Lapped,0.0,49
2024,2,Saudi Arabian Grand Prix,Jeddah,stroll,aston_martin,10,19,Retired,0.0,5
2024,2,Saudi Arabian Grand Prix,Jeddah,gasly,alpine,18,20,Retired,0.0,1
2024,3,Australian Grand Prix,Melbourne,sainz,ferrari,2,1,Finished,25.0,58
2024,3,Australian Grand Prix,Melbourne,leclerc,ferrari,4,2,Finished,19.0,58
2024,3,Australian Grand Prix,Melbourne,norris,mclaren,3,3,Finished,15.0,58
2024,3,Australian Grand Prix,Melbourne,piastri,mclaren,5,4,Finished,12.0,58
2024,3,Australian Grand Prix,Melbourne,perez,red_bull,6,5,Finished,10.0,58
2024,3,Australian Grand Prix,Melbourne,stroll,aston_martin,9,6,Finished,8.0,58
2024,3,Australian Grand Prix,Melbourne,tsunoda,rb,8,7,Finished,6.0,58
2024,3,Australian Grand Prix,Melbourne,alonso,aston_martin,10,8,Finished,4.0,58
2024,3,Australian Grand Prix,Melbourne,hulkenberg,haas,16,9,Finished,2.0,58
2024,3,Australian Grand Prix,Melbourne,kevin_magnussen,haas,14,10,Lapped,1.0,57
2024,3,Australian Grand Prix,Melbourne,albon,williams,12,11,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,ricciardo,rb,18,12,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,gasly,alpine,17,13,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,bottas,sauber,13,14,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,zhou,sauber,19,15,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,ocon,alpine,15,16,Lapped,0.0,57
2024,3,Australian Grand Prix,Melbourne,russell,mercedes,7,17,Finished,0.0,56
2024,3,Australian Grand Prix,Melbourne,hamilton,mercedes,11,18,Retired,0.0,15
2024,3,Australian Grand Prix,Melbourne,max_verstappen,red_bull,1,19,Retired,0.0,3
2024,4,Japanese Grand Prix,Suzuka,max_verstappen,red_bull,1,1,Finished,26.0,53
2024,4,Japanese Grand Prix,Suzuka,perez,red_bull,2,2,Finished,18.0,53
2024,4,Japanese Grand Prix,Suzuka,sainz,ferrari,4,3,Finished,15.0,53
2024,4,Japanese Grand Prix,Suzuka,leclerc,ferrari,8,4,Finished,12.0,53
2024,4,Japanese Grand Prix,Suzuka,norris,mclaren,3,5,Finished,10.0,53
2024,4,Japanese Grand Prix,Suzuka,alonso,aston_martin,5,6,Finished,8.0,53
2024,4,Japanese Grand Prix,Suzuka,russell,mercedes,9,7,Finished,6.0,53
2024,4,Japanese Grand Prix,Suzuka,piastri,mclaren,6,8,Finished,4.0,53
2024,4,Japanese Grand Prix,Suzuka,hamilton,mercedes,7,9,Finished,2.0,53
2024,4,Japanese Grand Prix,Suzuka,tsunoda,rb,10,10,Lapped,1.0,52
2024,4,Japanese Grand Prix,Suzuka,hulkenberg,haas,12,11,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,stroll,aston_martin,16,12,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,kevin_magnussen,haas,18,13,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,bottas,sauber,13,14,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,ocon,alpine,15,15,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,gasly,alpine,17,16,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,sargeant,williams,19,17,Lapped,0.0,52
2024,4,Japanese Grand Prix,Suzuka,zhou,sauber,20,18,Retired,0.0,12
2024,4,Japanese Grand Prix,Suzuka,ricciardo,rb,11,19,Retired,0.0,0
2024,4,Japanese Grand Prix,Suzuka,albon,williams,14,20,Retired,0.0,0
2024,5,Chinese Grand Prix,Shanghai,max_verstappen,red_bull,1,1,Finished,25.0,56
2024,5,Chinese Grand Prix,Shanghai,norris,mclaren,4,2,Finished,18.0,56
2024,5,Chinese Grand Prix,Shanghai,perez,red_bull,2,3,Finished,15.0,56
2024,5,Chinese Grand Prix,Shanghai,leclerc,ferrari,6,4,Finished,12.0,56
2024,5,Chinese Grand Prix,Shanghai,sainz,ferrari,7,5,Finished,10.0,56
2024,5,Chinese Grand Prix,Shanghai,russell,mercedes,8,6,Finished,8.0,56
2024,5,Chinese Grand Prix,Shanghai,alonso,aston_martin,3,7,Finished,7.0,56
2024,5,Chinese Grand Prix,Shanghai,piastri,mclaren,5,8,Finished,4.0,56
2024,5,Chinese Grand Prix,Shanghai,hamilton,mercedes,18,9,Finished,2.0,56
2024,5,Chinese Grand Prix,Shanghai,hulkenberg,haas,9,10,Finished,1.0,56
2024,5,Chinese Grand Prix,Shanghai,ocon,alpine,13,11,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,albon,williams,14,12,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,gasly,alpine,15,13,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,zhou,sauber,16,14,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,stroll,aston_martin,11,15,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,kevin_magnussen,haas,17,16,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,sargeant,williams,20,17,Finished,0.0,56
2024,5,Chinese Grand Prix,Shanghai,ricciardo,rb,12,18,Retired,0.0,33
2024,5,Chinese Grand Prix,Shanghai,tsunoda,rb,19,19,Retired,0.0,26
2024,5,Chinese Grand Prix,Shanghai,bottas,sauber,10,20,Retired,0.0,19
2024,6,Miami Grand Prix,Miami,norris,mclaren,5,1,Finished,25.0,57
2024,6,Miami Grand Prix,Miami,max_verstappen,red_bull,1,2,Finished,18.0,57
2024,6,Miami Grand Prix,Miami,leclerc,ferrari,2,3,Finished,15.0,57
2024,6,Miami Grand Prix,Miami,perez,red_bull,4,4,Finished,12.0,57
2024,6,Miami Grand Prix,Miami,sainz,ferrari,3,5,Finished,10.0,57
2024,6,Miami Grand Prix,Miami,hamilton,mercedes,8,6,Finished,8.0,57
2024,6,Miami Grand Prix,Miami,tsunoda,rb,10,7,Finished,6.0,57
2024,6,Miami Grand Prix,Miami,russell,mercedes,7,8,Finished,4.0,57
2024,6,Miami Grand Prix,Miami,alonso,aston_martin,15,9,Finished,2.0,57
2024,6,Miami Grand Prix,Miami,ocon,alpine,13,10,Finished,1.0,57
2024,6,Miami Grand Prix,Miami,hulkenberg,haas,9,11,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,gasly,alpine,12,12,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,piastri,mclaren,6,13,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,zhou,sauber,19,14,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,ricciardo,rb,20,15,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,bottas,sauber,16,16,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,stroll,aston_martin,11,17,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,albon,williams,14,18,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,kevin_magnussen,haas,18,19,Finished,0.0,57
2024,6,Miami Grand Prix,Miami,sargeant,williams,17,20,Retired,0.0,27
2024,7,Emilia Romagna Grand Prix,Imola,max_verstappen,red_bull,1,1,Finished,25.0,63
2024,7,Emilia Romagna Grand Prix,Imola,norris,mclaren,2,2,Finished,18.0,63
2024,7,Emilia Romagna Grand Prix,Imola,leclerc,ferrari,3,3,Finished,15.0,63
2024,7,Emilia Romagna Grand Prix,Imola,piastri,mclaren,5,4,Finished,12.0,63
2024,7,Emilia Romagna Grand Prix,Imola,sainz,ferrari,4,5,Finished,10.0,63
2024,7,Emilia Romagna Grand Prix,Imola,hamilton,mercedes,8,6,Finished,8.0,63
2024,7,Emilia Romagna Grand Prix,Imola,russell,mercedes,6,7,Finished,7.0,63
2024,7,Emilia Romagna Grand Prix,Imola,perez,red_bull,11,8,Finished,4.0,63
2024,7,Emilia Romagna Grand Prix,Imola,stroll,aston_martin,13,9,Finished,2.0,63
2024,7,Emilia Romagna Grand Prix,Imola,tsunoda,rb,7,10,Lapped,1.0,62
2024,7,Emilia Romagna Grand Prix,Imola,hulkenberg,haas,10,11,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,kevin_magnussen,haas,18,12,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,ricciardo,rb,9,13,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,ocon,alpine,12,14,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,zhou,sauber,17,15,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,gasly,alpine,15,16,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,sargeant,williams,19,17,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,bottas,sauber,16,18,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,alonso,aston_martin,20,19,Lapped,0.0,62
2024,7,Emilia Romagna Grand Prix,Imola,albon,williams,14,20,Retired,0.0,51
2024,8,Monaco Grand Prix,Monaco,leclerc,ferrari,1,1,Finished,25.0,78
2024,8,Monaco Grand Prix,Monaco,piastri,mclaren,2,2,Finished,18.0,78
2024,8,Monaco Grand Prix,Monaco,sainz,ferrari,3,3,Finished,15.0,78
2024,8,Monaco Grand Prix,Monaco,norris,mclaren,4,4,Finished,12.0,78
2024,8,Monaco Grand Prix,Monaco,russell,mercedes,5,5,Finished,10.0,78
2024,8,Monaco Grand Prix,Monaco,max_verstappen,red_bull,6,6,Finished,8.0,78
2024,8,Monaco Grand Prix,Monaco,hamilton,mercedes,7,7,Finished,7.0,78
2024,8,Monaco Grand Prix,Monaco,tsunoda,rb,8,8,Lapped,4.0,77
2024,8,Monaco Grand Prix,Monaco,albon,williams,9,9,Lapped,2.0,77
2024,8,Monaco Grand Prix,Monaco,gasly,alpine,10,10,Lapped,1.0,77
2024,8,Monaco Grand Prix,Monaco,alonso,aston_martin,14,11,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,ricciardo,rb,12,12,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,bottas,sauber,17,13,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,stroll,aston_martin,13,14,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,sargeant,williams,15,15,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,zhou,sauber,18,16,Lapped,0.0,76
2024,8,Monaco Grand Prix,Monaco,ocon,alpine,11,17,Retired,0.0,0
2024,8,Monaco Grand Prix,Monaco,perez,red_bull,16,18,Retired,0.0,0
2024,8,Monaco Grand Prix,Monaco,hulkenberg,haas,19,19,Retired,0.0,0
2024,8,Monaco Grand Prix,Monaco,kevin_magnussen,haas,20,20,Retired,0.0,0
2024,9,Canadian Grand Prix,Montréal,max_verstappen,red_bull,2,1,Finished,25.0,70
2024,9,Canadian Grand Prix,Montréal,norris,mclaren,3,2,Finished,18.0,70
2024,9,Canadian Grand Prix,Montréal,russell,mercedes,1,3,Finished,15.0,70
2024,9,Canadian Grand Prix,Montréal,hamilton,mercedes,7,4,Finished,13.0,70
2024,9,Canadian Grand Prix,Montréal,piastri,mclaren,4,5,Finished,10.0,70
2024,9,Canadian Grand Prix,Montréal,alonso,aston_martin,6,6,Finished,8.0,70
2024,9,Canadian Grand Prix,Montréal,stroll,aston_martin,9,7,Finished,6.0,70
2024,9,Canadian Grand Prix,Montréal,ricciardo,rb,5,8,Finished,4.0,70
2024,9,Canadian Grand Prix,Montréal,gasly,alpine,15,9,Finished,2.0,70
2024,9,Canadian Grand Prix,Montréal,ocon,alpine,18,10,Finished,1.0,70
2024,9,Canadian Grand Prix,Montréal,hulkenberg,haas,17,11,Finished,0.0,70
2024,9,Canadian Grand Prix,Montréal,kevin_magnussen,haas,14,12,Finished,0.0,70
2024,9,Canadian Grand Prix,Montréal,bottas,sauber,19,13,Finished,0.0,70
2024,9,Canadian Grand Prix,Montréal,tsunoda,rb,8,14,Finished,0.0,70
2024,9,Canadian Grand Prix,Montréal,zhou,sauber,20,15,Lapped,0.0,69
2024,9,Canadian Grand Prix,Montréal,sainz,ferrari,12,16,Retired,0.0,52
2024,9,Canadian Grand Prix,Montréal,albon,williams,10,17,Retired,0.0,52
2024,9,Canadian Grand Prix,Montréal,perez,red_bull,16,18,Retired,0.0,51
2024,9,Canadian Grand Prix,Montréal,leclerc,ferrari,11,19,Retired,0.0,40
2024,9,Canadian Grand Prix,Montréal,sargeant,williams,13,20,Retired,0.0,23
2024,10,Spanish Grand Prix,Barcelona,max_verstappen,red_bull,2,1,Finished,25.0,66
2024,10,Spanish Grand Prix,Barcelona,norris,mclaren,1,2,Finished,19.0,66
2024,10,Spanish Grand Prix,Barcelona,hamilton,mercedes,3,3,Finished,15.0,66
2024,10,Spanish Grand Prix,Barcelona,russell,mercedes,4,4,Finished,12.0,66
2024,10,Spanish Grand Prix,Barcelona,leclerc,ferrari,5,5,Finished,10.0,66
2024,10,Spanish Grand Prix,Barcelona,sainz,ferrari,6,6,Finished,8.0,66
2024,10,Spanish Grand Prix,Barcelona,piastri,mclaren,9,7,Finished,6.0,66
2024,10,Spanish Grand Prix,Barcelona,perez,red_bull,11,8,Finished,4.0,66
2024,10,Spanish Grand Prix,Barcelona,gasly,alpine,7,9,Finished,2.0,66
2024,10,Spanish Grand Prix,Barcelona,ocon,alpine,8,10,Finished,1.0,66
2024,10,Spanish Grand Prix,Barcelona,hulkenberg,haas,13,11,Finished,0.0,66
2024,10,Spanish Grand Prix,Barcelona,alonso,aston_martin,10,12,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,zhou,sauber,15,13,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,stroll,aston_martin,14,14,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,ricciardo,rb,18,15,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,bottas,sauber,12,16,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,kevin_magnussen,haas,16,17,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,albon,williams,20,18,Lapped,0.0,65
2024,10,Spanish Grand Prix,Barcelona,tsunoda,rb,17,19,Lapped,0.0,65
